"participant","phoneme","feature","muscle","repetition","value"
"volunteer 1","O","MAV","ZYG","4",4.18500123632152
"volunteer 2","O","MAV","ZYG","4",6.49567061910166
"volunteer 3","O","MAV","ZYG","4",6.90489220145163
"volunteer 4","O","MAV","ZYG","4",2.87295394367984
"volunteer 5","O","MAV","ZYG","4",5.01145698387132
"volunteer 1","U","MAV","ZYG","4",4.08002036783891
"volunteer 2","U","MAV","ZYG","4",12.5131241677452
"volunteer 3","U","MAV","ZYG","4",7.78816976490105
"volunteer 4","U","MAV","ZYG","4",3.08010990528488
"volunteer 5","U","MAV","ZYG","4",5.32163740465463
"volunteer 1","A","RMS","MEN","4",12.904868507302
"volunteer 2","A","RMS","MEN","4",26.9270645695815
"volunteer 3","A","RMS","MEN","4",19.9305448231112
"volunteer 4","A","RMS","MEN","4",39.6526009428713
"volunteer 5","A","RMS","MEN","4",22.5942258760248
"volunteer 1","E","RMS","MEN","4",25.3079210408219
"volunteer 2","E","RMS","MEN","4",36.0429085300842
"volunteer 3","E","RMS","MEN","4",32.8382581824791
"volunteer 4","E","RMS","MEN","4",47.1013931846395
"volunteer 5","E","RMS","MEN","4",9.00635067813753
"volunteer 1","I","RMS","MEN","4",42.5614812587051
"volunteer 2","I","RMS","MEN","4",67.6366192237564
"volunteer 3","I","RMS","MEN","4",38.8752916748143
"volunteer 4","I","RMS","MEN","4",51.2102908093863
"volunteer 5","I","RMS","MEN","4",34.1145440163835
"volunteer 1","O","RMS","MEN","4",6.59307487862537
"volunteer 2","O","RMS","MEN","4",28.3492196378867
"volunteer 3","O","RMS","MEN","4",23.0993206878789
"volunteer 4","O","RMS","MEN","4",50.7227334462554
"volunteer 5","O","RMS","MEN","4",33.0742246405034
"volunteer 1","U","RMS","MEN","4",7.06752655434565
"volunteer 2","U","RMS","MEN","4",75.5678347097331
"volunteer 3","U","RMS","MEN","4",17.7105244185017
"volunteer 4","U","RMS","MEN","4",86.7094813283287
"volunteer 5","U","RMS","MEN","4",50.2669416333928
"volunteer 1","A","MAV","MEN","4",9.30477804518894
"volunteer 2","A","MAV","MEN","4",19.0264830818573
"volunteer 3","A","MAV","MEN","4",15.4216955716907
"volunteer 4","A","MAV","MEN","4",27.8685097141948
"volunteer 5","A","MAV","MEN","4",16.1195400782119
"volunteer 1","E","MAV","MEN","4",18.1804191612486
"volunteer 2","E","MAV","MEN","4",24.96372395374
"volunteer 3","E","MAV","MEN","4",24.3927939720695
"volunteer 4","E","MAV","MEN","4",33.5071235959714
"volunteer 5","E","MAV","MEN","4",6.47234738676336
"volunteer 1","I","MAV","MEN","4",29.6746967554589
"volunteer 2","I","MAV","MEN","4",47.4016183621374
"volunteer 3","I","MAV","MEN","4",28.9404088997084
"volunteer 4","I","MAV","MEN","4",36.6890471591786
"volunteer 5","I","MAV","MEN","4",24.6133682274383
"volunteer 1","O","MAV","MEN","4",5.13339053734214
"volunteer 2","O","MAV","MEN","4",19.959612515519
"volunteer 3","O","MAV","MEN","4",19.2136483516049
"volunteer 4","O","MAV","MEN","4",37.1684140955886
"volunteer 5","O","MAV","MEN","4",23.8218235850436
"volunteer 1","U","MAV","MEN","4",5.3449578799026
"volunteer 2","U","MAV","MEN","4",55.1557899547586
"volunteer 3","U","MAV","MEN","4",14.3307338861376
"volunteer 4","U","MAV","MEN","4",63.8649828254108
"volunteer 5","U","MAV","MEN","4",36.7001854123563
"volunteer 1","A","RMS","DIG","4",7.21460149006444
"volunteer 2","A","RMS","DIG","4",10.689137287677
"volunteer 3","A","RMS","DIG","4",16.2504488145734
"volunteer 4","A","RMS","DIG","4",14.9480701908768
"volunteer 5","A","RMS","DIG","4",5.69062226816988
"volunteer 1","E","RMS","DIG","4",6.76721350925402
"volunteer 2","E","RMS","DIG","4",32.6374320505791
"volunteer 3","E","RMS","DIG","4",19.0225286049984
"volunteer 4","E","RMS","DIG","4",11.2132369700245
"volunteer 5","E","RMS","DIG","4",6.00202136587001
"volunteer 1","I","RMS","DIG","4",7.89592377075039
"volunteer 2","I","RMS","DIG","4",22.7162153161235
"volunteer 3","I","RMS","DIG","4",18.1095991516482
"volunteer 4","I","RMS","DIG","4",7.68218278242582
"volunteer 5","I","RMS","DIG","4",6.38360542058915
"volunteer 1","O","RMS","DIG","4",10.2859796300491
"volunteer 2","O","RMS","DIG","4",12.4297062603225
"volunteer 3","O","RMS","DIG","4",17.3562761389168
"volunteer 4","O","RMS","DIG","4",9.19153102760505
"volunteer 5","O","RMS","DIG","4",6.35605127428638
"volunteer 1","U","RMS","DIG","4",6.37835151778372
"volunteer 2","U","RMS","DIG","4",27.1286999882583
"volunteer 3","U","RMS","DIG","4",9.49349072384209
"volunteer 4","U","RMS","DIG","4",15.3220380287117
"volunteer 5","U","RMS","DIG","4",6.6980708327153
"volunteer 1","A","MAV","DIG","4",5.40881044801744
"volunteer 2","A","MAV","DIG","4",8.16971185960784
"volunteer 3","A","MAV","DIG","4",12.1852496269317
"volunteer 4","A","MAV","DIG","4",10.7279687457124
"volunteer 5","A","MAV","DIG","4",4.38108400894068
"volunteer 1","E","MAV","DIG","4",5.13314420416992
"volunteer 2","E","MAV","DIG","4",22.7867618361859
"volunteer 3","E","MAV","DIG","4",14.3276216382503
"volunteer 4","E","MAV","DIG","4",8.21367720705134
"volunteer 5","E","MAV","DIG","4",4.61078969929956
"volunteer 1","I","MAV","DIG","4",6.06633243437674
"volunteer 2","I","MAV","DIG","4",15.9454017098248
"volunteer 3","I","MAV","DIG","4",13.55067119532
"volunteer 4","I","MAV","DIG","4",5.84268495073978
"volunteer 5","I","MAV","DIG","4",4.87533159820568
"volunteer 1","O","MAV","DIG","4",7.10431284691386
"volunteer 2","O","MAV","DIG","4",9.45264121975443
"volunteer 3","O","MAV","DIG","4",12.7577585345006
"volunteer 4","O","MAV","DIG","4",7.01520721498813
"volunteer 5","O","MAV","DIG","4",4.88253193971342
"volunteer 1","U","MAV","DIG","4",4.91004856721141
"volunteer 2","U","MAV","DIG","4",20.0013210974034
"volunteer 3","U","MAV","DIG","4",7.38433774946137
"volunteer 4","U","MAV","DIG","4",11.4232984363834
"volunteer 5","U","MAV","DIG","4",5.10899898349877
"volunteer 1","A","RMS","OOS","5",6.30074782530366
"volunteer 2","A","RMS","OOS","5",8.11588774342075
"volunteer 3","A","RMS","OOS","5",12.204017277087
"volunteer 4","A","RMS","OOS","5",5.42581791435182
"volunteer 5","A","RMS","OOS","5",4.44700720438333
"volunteer 1","E","RMS","OOS","5",7.59829941243386
"volunteer 2","E","RMS","OOS","5",7.14545301359601
"volunteer 3","E","RMS","OOS","5",11.5564423689515
"volunteer 4","E","RMS","OOS","5",4.9479065296583
"volunteer 5","E","RMS","OOS","5",16.4848462236439
"volunteer 1","I","RMS","OOS","5",7.96428892105069
"volunteer 2","I","RMS","OOS","5",8.12974417928941
"volunteer 3","I","RMS","OOS","5",11.1310776810717
"volunteer 4","I","RMS","OOS","5",7.61145363227704
"volunteer 5","I","RMS","OOS","5",32.3973860248586
"volunteer 1","O","RMS","OOS","5",16.7441122093861
"volunteer 2","O","RMS","OOS","5",16.3784724304956
"volunteer 3","O","RMS","OOS","5",15.5572565763815
"volunteer 4","O","RMS","OOS","5",14.0431732735971
"volunteer 5","O","RMS","OOS","5",32.1019312155583
"volunteer 1","U","RMS","OOS","5",25.5597123242117
"volunteer 2","U","RMS","OOS","5",57.9327078790652
"volunteer 3","U","RMS","OOS","5",39.7083035932926
"volunteer 4","U","RMS","OOS","5",34.5513234383005
"volunteer 5","U","RMS","OOS","5",63.213467492725
"volunteer 1","A","MAV","OOS","5",4.76858902756907
"volunteer 2","A","MAV","OOS","5",6.02339422153959
"volunteer 3","A","MAV","OOS","5",9.63570752793726
"volunteer 4","A","MAV","OOS","5",4.10077162209749
"volunteer 5","A","MAV","OOS","5",3.44844352686742
"volunteer 1","E","MAV","OOS","5",5.8727790797572
"volunteer 2","E","MAV","OOS","5",5.33680902986164
"volunteer 3","E","MAV","OOS","5",9.12236297062945
"volunteer 4","E","MAV","OOS","5",3.78700776390124
"volunteer 5","E","MAV","OOS","5",11.9111991874817
"volunteer 1","I","MAV","OOS","5",6.03225263989942
"volunteer 2","I","MAV","OOS","5",5.4155766952572
"volunteer 3","I","MAV","OOS","5",8.69070944339966
"volunteer 4","I","MAV","OOS","5",5.21742077155113
"volunteer 5","I","MAV","OOS","5",23.6875348584568
"volunteer 1","O","MAV","OOS","5",11.5781510984473
"volunteer 2","O","MAV","OOS","5",12.3410371586527
"volunteer 3","O","MAV","OOS","5",11.6159088858651
"volunteer 4","O","MAV","OOS","5",10.7232010663779
"volunteer 5","O","MAV","OOS","5",22.3485839716366
"volunteer 1","U","MAV","OOS","5",18.8169179031211
"volunteer 2","U","MAV","OOS","5",43.0707429551716
"volunteer 3","U","MAV","OOS","5",29.9114952217771
"volunteer 4","U","MAV","OOS","5",25.941304517452
"volunteer 5","U","MAV","OOS","5",45.8821781335913
"volunteer 1","A","RMS","OOI","5",14.511971475018
"volunteer 2","A","RMS","OOI","5",61.1339632194415
"volunteer 3","A","RMS","OOI","5",11.0712283656564
"volunteer 4","A","RMS","OOI","5",29.4548248728123
"volunteer 5","A","RMS","OOI","5",27.0448293388752
"volunteer 1","E","RMS","OOI","5",13.4783036815286
"volunteer 2","E","RMS","OOI","5",32.0635659688663
"volunteer 3","E","RMS","OOI","5",8.96548450463501
"volunteer 4","E","RMS","OOI","5",23.6664725535672
"volunteer 5","E","RMS","OOI","5",25.9523577653743
"volunteer 1","I","RMS","OOI","5",16.7328787815898
"volunteer 2","I","RMS","OOI","5",39.1508930754626
"volunteer 3","I","RMS","OOI","5",10.5914284913219
"volunteer 4","I","RMS","OOI","5",21.8121307718955
"volunteer 5","I","RMS","OOI","5",42.4797362643516
"volunteer 1","O","RMS","OOI","5",13.7269836407211
"volunteer 2","O","RMS","OOI","5",72.4444570539872
"volunteer 3","O","RMS","OOI","5",14.7752455120431
"volunteer 4","O","RMS","OOI","5",69.1713036568854
"volunteer 5","O","RMS","OOI","5",53.0045463925531
"volunteer 1","U","RMS","OOI","5",45.2510160910439
"volunteer 2","U","RMS","OOI","5",190.12051051746
"volunteer 3","U","RMS","OOI","5",21.0278488550363
"volunteer 4","U","RMS","OOI","5",48.6989852172349
"volunteer 5","U","RMS","OOI","5",147.804010201737
"volunteer 1","A","MAV","OOI","5",10.975972173537
"volunteer 2","A","MAV","OOI","5",41.7389610303481
"volunteer 3","A","MAV","OOI","5",8.4124617749694
"volunteer 4","A","MAV","OOI","5",22.1019237758415
"volunteer 5","A","MAV","OOI","5",18.9845151195977
"volunteer 1","E","MAV","OOI","5",10.2675741765334
"volunteer 2","E","MAV","OOI","5",21.5097491313198
"volunteer 3","E","MAV","OOI","5",6.72314626430605
"volunteer 4","E","MAV","OOI","5",17.5748411566866
"volunteer 5","E","MAV","OOI","5",18.3270947957444
"volunteer 1","I","MAV","OOI","5",12.6326905464709
"volunteer 2","I","MAV","OOI","5",27.4603241629637
"volunteer 3","I","MAV","OOI","5",8.06535292196395
"volunteer 4","I","MAV","OOI","5",16.3973513665579
"volunteer 5","I","MAV","OOI","5",31.1729198326776
"volunteer 1","O","MAV","OOI","5",9.46402799431864
"volunteer 2","O","MAV","OOI","5",48.0270448604075
"volunteer 3","O","MAV","OOI","5",10.753967111184
"volunteer 4","O","MAV","OOI","5",50.8742950675729
"volunteer 5","O","MAV","OOI","5",39.1118701656183
"volunteer 1","U","MAV","OOI","5",31.3342490226496
"volunteer 2","U","MAV","OOI","5",136.225624805728
"volunteer 3","U","MAV","OOI","5",15.6557168071416
"volunteer 4","U","MAV","OOI","5",36.1966929749458
"volunteer 5","U","MAV","OOI","5",110.972654070882
"volunteer 1","A","RMS","LLS","5",11.3324755278787
"volunteer 2","A","RMS","LLS","5",20.1546831818496
"volunteer 3","A","RMS","LLS","5",7.7275868469487
"volunteer 4","A","RMS","LLS","5",6.99379237353368
"volunteer 5","A","RMS","LLS","5",4.25935022156296
"volunteer 1","E","RMS","LLS","5",10.8642001075111
"volunteer 2","E","RMS","LLS","5",20.1659154815127
"volunteer 3","E","RMS","LLS","5",7.30071030830609
"volunteer 4","E","RMS","LLS","5",7.31572857810601
"volunteer 5","E","RMS","LLS","5",7.80714214616714
"volunteer 1","I","RMS","LLS","5",12.4182131295187
"volunteer 2","I","RMS","LLS","5",15.2642778988101
"volunteer 3","I","RMS","LLS","5",7.0154816441878
"volunteer 4","I","RMS","LLS","5",6.324611402481
"volunteer 5","I","RMS","LLS","5",15.2839416197298
"volunteer 1","O","RMS","LLS","5",12.2499937871465
"volunteer 2","O","RMS","LLS","5",21.7576378221575
"volunteer 3","O","RMS","LLS","5",13.1024055281253
"volunteer 4","O","RMS","LLS","5",8.64469510359695
"volunteer 5","O","RMS","LLS","5",4.33141766390245
"volunteer 1","U","RMS","LLS","5",16.9093037840868
"volunteer 2","U","RMS","LLS","5",38.1894472952478
"volunteer 3","U","RMS","LLS","5",25.1337606794188
"volunteer 4","U","RMS","LLS","5",12.9647920287268
"volunteer 5","U","RMS","LLS","5",7.77627136798784
"volunteer 1","A","MAV","LLS","5",8.87308765822119
"volunteer 2","A","MAV","LLS","5",14.3153937212087
"volunteer 3","A","MAV","LLS","5",5.95546878197766
"volunteer 4","A","MAV","LLS","5",5.30027651071478
"volunteer 5","A","MAV","LLS","5",3.2498728430903
"volunteer 1","E","MAV","LLS","5",8.41554687935668
"volunteer 2","E","MAV","LLS","5",15.1027831630585
"volunteer 3","E","MAV","LLS","5",5.59111711949397
"volunteer 4","E","MAV","LLS","5",5.50643600021739
"volunteer 5","E","MAV","LLS","5",5.99576690933185
"volunteer 1","I","MAV","LLS","5",9.54972978060655
"volunteer 2","I","MAV","LLS","5",11.5013523748525
"volunteer 3","I","MAV","LLS","5",5.47122247469362
"volunteer 4","I","MAV","LLS","5",4.75759162072511
"volunteer 5","I","MAV","LLS","5",10.7926261801034
"volunteer 1","O","MAV","LLS","5",9.43615900790353
"volunteer 2","O","MAV","LLS","5",16.2914989262839
"volunteer 3","O","MAV","LLS","5",9.98510031516734
"volunteer 4","O","MAV","LLS","5",6.47962883178955
"volunteer 5","O","MAV","LLS","5",3.3336368113709
"volunteer 1","U","MAV","LLS","5",12.7082117181251
"volunteer 2","U","MAV","LLS","5",29.0663580260106
"volunteer 3","U","MAV","LLS","5",18.6936131060377
"volunteer 4","U","MAV","LLS","5",9.54584626513458
"volunteer 5","U","MAV","LLS","5",5.85799549276783
"volunteer 1","A","RMS","DAO","5",21.0270322458619
"volunteer 2","A","RMS","DAO","5",38.7110813370379
"volunteer 3","A","RMS","DAO","5",31.1269838568736
"volunteer 4","A","RMS","DAO","5",9.52199131540824
"volunteer 5","A","RMS","DAO","5",5.28509654160906
"volunteer 1","E","RMS","DAO","5",15.9524649169724
"volunteer 2","E","RMS","DAO","5",15.5736258041243
"volunteer 3","E","RMS","DAO","5",21.6264383272706
"volunteer 4","E","RMS","DAO","5",8.79311416246935
"volunteer 5","E","RMS","DAO","5",5.55525699584818
"volunteer 1","I","RMS","DAO","5",21.8044347518562
"volunteer 2","I","RMS","DAO","5",20.0035677867894
"volunteer 3","I","RMS","DAO","5",21.3621691211407
"volunteer 4","I","RMS","DAO","5",7.16705606432901
"volunteer 5","I","RMS","DAO","5",10.048878177767
"volunteer 1","O","RMS","DAO","5",4.64307344127099
"volunteer 2","O","RMS","DAO","5",25.9609137958127
"volunteer 3","O","RMS","DAO","5",16.8567471786005
"volunteer 4","O","RMS","DAO","5",14.789978895442
"volunteer 5","O","RMS","DAO","5",14.1826092630623
"volunteer 1","U","RMS","DAO","5",10.1179043033877
"volunteer 2","U","RMS","DAO","5",55.8641585130851
"volunteer 3","U","RMS","DAO","5",18.1126031721572
"volunteer 4","U","RMS","DAO","5",28.7900017235148
"volunteer 5","U","RMS","DAO","5",55.7095898990723
"volunteer 1","A","MAV","DAO","5",15.8553717841799
"volunteer 2","A","MAV","DAO","5",27.0915467134164
"volunteer 3","A","MAV","DAO","5",23.6473661396363
"volunteer 4","A","MAV","DAO","5",7.18812430258075
"volunteer 5","A","MAV","DAO","5",4.06348487580759
"volunteer 1","E","MAV","DAO","5",12.1815297584518
"volunteer 2","E","MAV","DAO","5",11.6126071374863
"volunteer 3","E","MAV","DAO","5",16.7882034714405
"volunteer 4","E","MAV","DAO","5",6.72618621745824
"volunteer 5","E","MAV","DAO","5",4.25971677107295
"volunteer 1","I","MAV","DAO","5",16.3863625633871
"volunteer 2","I","MAV","DAO","5",14.9418899156462
"volunteer 3","I","MAV","DAO","5",16.0781686380333
"volunteer 4","I","MAV","DAO","5",5.4063496413981
"volunteer 5","I","MAV","DAO","5",7.5997917588956
"volunteer 1","O","MAV","DAO","5",3.40870594123958
"volunteer 2","O","MAV","DAO","5",19.1745210485374
"volunteer 3","O","MAV","DAO","5",12.5930082735078
"volunteer 4","O","MAV","DAO","5",11.2205216034431
"volunteer 5","O","MAV","DAO","5",10.6490838560109
"volunteer 1","U","MAV","DAO","5",7.52769421042663
"volunteer 2","U","MAV","DAO","5",41.6646385264673
"volunteer 3","U","MAV","DAO","5",13.9380790739473
"volunteer 4","U","MAV","DAO","5",20.8847924691915
"volunteer 5","U","MAV","DAO","5",42.2047202320969
"volunteer 1","A","RMS","RIS","5",10.7210604876158
"volunteer 2","A","RMS","RIS","5",21.8265970594612
"volunteer 3","A","RMS","RIS","5",15.0560484307062
"volunteer 4","A","RMS","RIS","5",8.29516534508774
"volunteer 5","A","RMS","RIS","5",5.65440836176387
"volunteer 1","E","RMS","RIS","5",8.4748164799211
"volunteer 2","E","RMS","RIS","5",11.084708377751
"volunteer 3","E","RMS","RIS","5",13.944014809491
"volunteer 4","E","RMS","RIS","5",7.80016265924701
"volunteer 5","E","RMS","RIS","5",5.94488747298032
"volunteer 1","I","RMS","RIS","5",10.7269278861823
"volunteer 2","I","RMS","RIS","5",14.6428176565496
"volunteer 3","I","RMS","RIS","5",14.5102660189295
"volunteer 4","I","RMS","RIS","5",7.50434705886096
"volunteer 5","I","RMS","RIS","5",6.25235703592164
"volunteer 1","O","RMS","RIS","5",5.53886004572041
"volunteer 2","O","RMS","RIS","5",8.06894284435811
"volunteer 3","O","RMS","RIS","5",14.7379462476268
"volunteer 4","O","RMS","RIS","5",7.93267351852274
"volunteer 5","O","RMS","RIS","5",5.72139539770904
"volunteer 1","U","RMS","RIS","5",6.05796478087496
"volunteer 2","U","RMS","RIS","5",10.2851293773063
"volunteer 3","U","RMS","RIS","5",17.6704231355369
"volunteer 4","U","RMS","RIS","5",9.11604502051858
"volunteer 5","U","RMS","RIS","5",9.04399586753518
"volunteer 1","A","MAV","RIS","5",8.24637203273781
"volunteer 2","A","MAV","RIS","5",15.3052204854168
"volunteer 3","A","MAV","RIS","5",11.6323588450805
"volunteer 4","A","MAV","RIS","5",6.37243187693772
"volunteer 5","A","MAV","RIS","5",4.2993061894922
"volunteer 1","E","MAV","RIS","5",6.6245395801802
"volunteer 2","E","MAV","RIS","5",8.39943883412523
"volunteer 3","E","MAV","RIS","5",10.7384154101313
"volunteer 4","E","MAV","RIS","5",5.97411440142682
"volunteer 5","E","MAV","RIS","5",4.5824873271506
"volunteer 1","I","MAV","RIS","5",8.23847132436024
"volunteer 2","I","MAV","RIS","5",10.9539932840615
"volunteer 3","I","MAV","RIS","5",11.1991940726484
"volunteer 4","I","MAV","RIS","5",5.8194983103872
"volunteer 5","I","MAV","RIS","5",4.77724692679298
"volunteer 1","O","MAV","RIS","5",4.25964279205487
"volunteer 2","O","MAV","RIS","5",6.03930089196911
"volunteer 3","O","MAV","RIS","5",11.3166566863584
"volunteer 4","O","MAV","RIS","5",6.14937058234345
"volunteer 5","O","MAV","RIS","5",4.40706156259057
"volunteer 1","U","MAV","RIS","5",4.6453661594836
"volunteer 2","U","MAV","RIS","5",7.92775964891725
"volunteer 3","U","MAV","RIS","5",13.759006729966
"volunteer 4","U","MAV","RIS","5",7.00042773183992
"volunteer 5","U","MAV","RIS","5",6.71537398638368
"volunteer 1","A","RMS","ZYG","5",6.85227213462803
"volunteer 2","A","RMS","ZYG","5",10.8721497570737
"volunteer 3","A","RMS","ZYG","5",6.566789139368
"volunteer 4","A","RMS","ZYG","5",3.95502321901439
"volunteer 5","A","RMS","ZYG","5",5.28346235835317
"volunteer 1","E","RMS","ZYG","5",8.11289961734675
"volunteer 2","E","RMS","ZYG","5",7.18294407948252
"volunteer 3","E","RMS","ZYG","5",7.65152241824876
"volunteer 4","E","RMS","ZYG","5",4.14805829127163
"volunteer 5","E","RMS","ZYG","5",10.7984875597762
"volunteer 1","I","RMS","ZYG","5",27.7293527887405
"volunteer 2","I","RMS","ZYG","5",7.87478164615055
"volunteer 3","I","RMS","ZYG","5",7.07094495528789
"volunteer 4","I","RMS","ZYG","5",3.99506537627239
"volunteer 5","I","RMS","ZYG","5",21.3656962025827
"volunteer 1","O","RMS","ZYG","5",4.90935796698831
"volunteer 2","O","RMS","ZYG","5",6.91918964253507
"volunteer 3","O","RMS","ZYG","5",7.19634196950118
"volunteer 4","O","RMS","ZYG","5",3.54667305920465
"volunteer 5","O","RMS","ZYG","5",8.2140646780645
"volunteer 1","U","RMS","ZYG","5",5.20975390758162
"volunteer 2","U","RMS","ZYG","5",7.8722060722283
"volunteer 3","U","RMS","ZYG","5",10.5517929420438
"volunteer 4","U","RMS","ZYG","5",3.90393131902931
"volunteer 5","U","RMS","ZYG","5",6.23241235868362
"volunteer 1","A","MAV","ZYG","5",5.14470217349687
"volunteer 2","A","MAV","ZYG","5",7.53097940419325
"volunteer 3","A","MAV","ZYG","5",5.08870584156471
"volunteer 4","A","MAV","ZYG","5",3.0104348352071
"volunteer 5","A","MAV","ZYG","5",4.0348567239152
"volunteer 1","E","MAV","ZYG","5",6.0430716052392
"volunteer 2","E","MAV","ZYG","5",5.41291236983024
"volunteer 3","E","MAV","ZYG","5",5.92799136556587
"volunteer 4","E","MAV","ZYG","5",3.15827550978472
"volunteer 5","E","MAV","ZYG","5",8.26028265024607
"volunteer 1","I","MAV","ZYG","5",19.8237282068829
"volunteer 2","I","MAV","ZYG","5",6.12517886488537
"volunteer 3","I","MAV","ZYG","5",5.44225912533218
"volunteer 4","I","MAV","ZYG","5",3.01548747227411
"volunteer 5","I","MAV","ZYG","5",16.3539274706996
"volunteer 1","O","MAV","ZYG","5",3.76843009223939
"volunteer 2","O","MAV","ZYG","5",5.23014103423368
"volunteer 3","O","MAV","ZYG","5",5.60393789411501
"volunteer 4","O","MAV","ZYG","5",2.68847129472166
"volunteer 5","O","MAV","ZYG","5",6.19418103684318
"volunteer 1","U","MAV","ZYG","5",4.03357734890828
"volunteer 2","U","MAV","ZYG","5",5.92138666702644
"volunteer 3","U","MAV","ZYG","5",7.92476319391969
"volunteer 4","U","MAV","ZYG","5",3.03331910146466
"volunteer 5","U","MAV","ZYG","5",4.79116288037171
"volunteer 1","A","RMS","MEN","5",9.55310689126088
"volunteer 2","A","RMS","MEN","5",47.6262197343473
"volunteer 3","A","RMS","MEN","5",19.1774067332665
"volunteer 4","A","RMS","MEN","5",37.244108489521
"volunteer 5","A","RMS","MEN","5",29.9936898319888
"volunteer 1","E","RMS","MEN","5",25.9607293105814
"volunteer 2","E","RMS","MEN","5",33.8363393397816
"volunteer 3","E","RMS","MEN","5",16.1729715405879
"volunteer 4","E","RMS","MEN","5",34.7338852511583
"volunteer 5","E","RMS","MEN","5",28.9844058414982
"volunteer 1","I","RMS","MEN","5",28.1181265073632
"volunteer 2","I","RMS","MEN","5",51.3063084528645
"volunteer 3","I","RMS","MEN","5",23.124700007187
"volunteer 4","I","RMS","MEN","5",46.2760610362653
"volunteer 5","I","RMS","MEN","5",34.7221305011853
"volunteer 1","O","RMS","MEN","5",5.61595044201906
"volunteer 2","O","RMS","MEN","5",24.7732656814384
"volunteer 3","O","RMS","MEN","5",13.9941278829588
"volunteer 4","O","RMS","MEN","5",44.8622653932873
"volunteer 5","O","RMS","MEN","5",43.9285732924058
"volunteer 1","U","RMS","MEN","5",7.7525704781427
"volunteer 2","U","RMS","MEN","5",39.2691219517352
"volunteer 3","U","RMS","MEN","5",12.6652832540261
"volunteer 4","U","RMS","MEN","5",77.3928233780326
"volunteer 5","U","RMS","MEN","5",93.1785429228671
"volunteer 1","A","MAV","MEN","5",7.31260079396061
"volunteer 2","A","MAV","MEN","5",34.2305628694283
"volunteer 3","A","MAV","MEN","5",14.6136025387871
"volunteer 4","A","MAV","MEN","5",26.5019284641076
"volunteer 5","A","MAV","MEN","5",21.5655367084576
"volunteer 1","E","MAV","MEN","5",18.6769735456708
"volunteer 2","E","MAV","MEN","5",23.8048071295512
"volunteer 3","E","MAV","MEN","5",11.9324146159484
"volunteer 4","E","MAV","MEN","5",24.9419873871762
"volunteer 5","E","MAV","MEN","5",20.6386866014287
"volunteer 1","I","MAV","MEN","5",19.2111509778789
"volunteer 2","I","MAV","MEN","5",36.6023348571368
"volunteer 3","I","MAV","MEN","5",17.4371821540264
"volunteer 4","I","MAV","MEN","5",32.9074471015471
"volunteer 5","I","MAV","MEN","5",25.2676442863798
"volunteer 1","O","MAV","MEN","5",4.30812776720656
"volunteer 2","O","MAV","MEN","5",18.4468018995909
"volunteer 3","O","MAV","MEN","5",10.6322457591927
"volunteer 4","O","MAV","MEN","5",31.2259838164791
"volunteer 5","O","MAV","MEN","5",31.1925346685604
"volunteer 1","U","MAV","MEN","5",5.7971056735005
"volunteer 2","U","MAV","MEN","5",29.7816167743053
"volunteer 3","U","MAV","MEN","5",9.68361505913075
"volunteer 4","U","MAV","MEN","5",57.2782854688568
"volunteer 5","U","MAV","MEN","5",66.715274671653
"volunteer 1","A","RMS","DIG","5",9.07601791103295
"volunteer 2","A","RMS","DIG","5",18.1183738375035
"volunteer 3","A","RMS","DIG","5",9.82951467195697
"volunteer 4","A","RMS","DIG","5",17.6089900111448
"volunteer 5","A","RMS","DIG","5",5.99903168144225
"volunteer 1","E","RMS","DIG","5",6.92093869616338
"volunteer 2","E","RMS","DIG","5",28.4695854508551
"volunteer 3","E","RMS","DIG","5",10.3725017624358
"volunteer 4","E","RMS","DIG","5",13.0435287104427
"volunteer 5","E","RMS","DIG","5",7.08057469410498
"volunteer 1","I","RMS","DIG","5",8.12296606161331
"volunteer 2","I","RMS","DIG","5",31.1302747667683
"volunteer 3","I","RMS","DIG","5",9.42084593042153
"volunteer 4","I","RMS","DIG","5",9.39623164655276
"volunteer 5","I","RMS","DIG","5",9.91002476718803
"volunteer 1","O","RMS","DIG","5",6.76232067291356
"volunteer 2","O","RMS","DIG","5",9.92682636412208
"volunteer 3","O","RMS","DIG","5",9.33297816406822
"volunteer 4","O","RMS","DIG","5",8.94252663856665
"volunteer 5","O","RMS","DIG","5",7.05215368437818
"volunteer 1","U","RMS","DIG","5",5.96177115300714
"volunteer 2","U","RMS","DIG","5",33.3935456545795
"volunteer 3","U","RMS","DIG","5",9.98094443166906
"volunteer 4","U","RMS","DIG","5",15.4400324393316
"volunteer 5","U","RMS","DIG","5",8.43487726067983
"volunteer 1","A","MAV","DIG","5",6.8158157120828
"volunteer 2","A","MAV","DIG","5",12.6906510140242
"volunteer 3","A","MAV","DIG","5",7.45539356532942
"volunteer 4","A","MAV","DIG","5",12.5745067482676
"volunteer 5","A","MAV","DIG","5",4.59263818157774
"volunteer 1","E","MAV","DIG","5",5.32175611849984
"volunteer 2","E","MAV","DIG","5",20.0695214163851
"volunteer 3","E","MAV","DIG","5",7.96639914868256
"volunteer 4","E","MAV","DIG","5",9.65730345207006
"volunteer 5","E","MAV","DIG","5",5.51286164475706
"volunteer 1","I","MAV","DIG","5",6.26516025658981
"volunteer 2","I","MAV","DIG","5",22.180461809548
